,BGD,SGD,MBGD,正则方程
78,106.63011429165692,159.09496054315682,108.00157212312232,141.3923470964046
79,10.974281906538602,32.69479282312276,11.439550380232392,25.258374928626175
80,0.6978544355941215,8.987787642011538,0.7984183487070557,23.628562090418914
81,1.9278760279037834,2.0773125520166955,1.9383048012936583,0.02136600758870448
82,8.057764671111586,14.271619792215253,8.19444131685014,28.37857089794751
83,84.56648224982963,68.95775542531787,84.15035979353267,45.789768478208835
84,11.763592009894529,5.341417852991978,11.565572659118567,0.5123238094783827
85,0.14479388045636948,1.162610261619284,0.116979556298688,7.622020379611066
86,0.07320745609382355,1.572361113086972,0.09019606158880344,0.03894236318964626
87,2.1938850181071685,2.7550270655288993,2.2019454276516406,9.085832095880678
88,0.601659780568417,5.3439792513546625,0.6738294881907366,1.950944845673901
89,4.102767165570952,0.39460313529627655,3.9551262381825767,1.0787781315461467
90,44.76527989106542,16.14387271905131,43.80139739413093,4.097487122263154
91,35.547827379582024,10.562313996014394,34.62291150005959,14.926151385933684
92,440.0939711194026,147.59942859259098,429.70711488859854,125.31903825836007
93,190.29665683502893,219.3728456306343,191.14410125778443,189.42335387803692
94,18.812710220185686,21.09829642330323,18.894576999250003,11.22406114742794
95,49.75729218385951,87.96139040494691,50.71057321963708,75.10000141987197
96,0.0995540106986834,10.747472612411636,0.04724309763001855,30.339698745186272
97,96.85308781567667,22.862836579675765,94.0455364891805,22.975098269468138
98,60.8380504043559,49.69773187893222,60.54680057700294,30.788264460639436
99,8.79626802373163,1.4743338532363286,8.521553818159763,0.2952851580951569
100,0.26709137612774436,0.005549800249751002,0.2480124220565498,1.172012204574037
101,0.03922333209044411,7.998898367327218e-05,0.037845132659731016,1.8786872497965679
